customer_id,age,card_tier,tenure_months,income_annual,credit_limit,current_utilization,utilization_3m_change,avg_monthly_spend,annual_spend,spend_3m_vs_12m,days_since_last_txn,transaction_count_monthly,late_payment_count_12m,interest_paid_12m,support_tickets_12m,complaint_tickets_12m,app_session_frequency_monthly,competitor_offer_received,interchange_revenue_annual,annual_fee,reward_cost_annual,servicing_cost_annual,annual_net_margin,churn_prob_true,churn_label
CC-14140,47,Standard,110,55974,9420,0.0805,-0.1482,381,4572,0.7069,8,6,0,0.0,1,0,9,0,80.01,0,45.72,54.04,-19.749999999999986,0.0893,0
CC-14141,37,Standard,118,33757,4680,0.105,-0.2791,247,2964,1.3965,8,3,0,0.0,2,0,6,0,51.87,0,29.64,96.46,-74.22999999999999,0.0332,0
CC-14142,64,Standard,100,34185,4492,0.1209,0.0023,273,3276,1.4579,8,7,0,0.0,1,1,12,0,57.33,0,32.76,104.16,-79.58999999999999,0.0615,0
CC-14143,65,Platinum,76,144737,50161,0.1212,0.2584,3056,36672,1.3745,8,33,0,0.0,0,1,12,0,825.12,295,806.78,50.35,262.9899999999999,0.0709,0
CC-14144,28,Platinum,53,137128,39721,0.061,0.0596,1217,14604,1.6156,119,24,0,0.0,1,0,8,0,328.59,295,321.29,91.8,210.4999999999999,0.5439,1
CC-14145,36,Gold,43,100796,27227,0.0612,0.4623,837,10044,1.1232,8,10,4,335.4,1,0,12,0,200.88,95,150.66,52.52,428.09999999999997,0.1989,0
CC-14146,38,Standard,26,45085,6812,0.106,0.0298,363,4356,1.1021,8,7,0,0.0,1,1,14,0,76.23,0,43.56,78.83,-46.16,0.1057,0
CC-14147,53,Standard,106,64580,9672,0.129,0.0153,627,7524,0.676,119,11,0,0.0,0,1,10,0,131.67,0,75.24,72.56,-16.130000000000024,0.9202,1
CC-14148,21,Gold,26,51257,11791,0.1281,-0.3433,759,9108,0.7758,8,18,0,0.0,4,0,11,1,182.16,95,136.62,127.37,13.169999999999959,0.1607,0
CC-14149,32,Platinum,98,169407,68890,0.0835,0.0442,2892,34704,0.3535,27,35,0,0.0,3,1,14,0,780.84,295,763.49,90.67,221.68000000000018,0.5044,1
CC-14150,26,Standard,99,47242,5925,0.0732,0.0053,218,2616,0.8536,8,4,0,0.0,1,1,17,1,45.78,0,26.16,51.29,-31.67,0.2482,0
CC-14151,61,Standard,40,29216,5030,0.0475,-0.0811,120,1440,0.3324,119,3,1,48.09,0,0,10,1,25.2,0,14.4,61.9,-3.009999999999991,0.9661,1
CC-14152,25,Gold,46,41055,9757,0.1209,-0.0405,593,7116,1.2743,27,9,0,0.0,2,0,13,1,142.32,95,106.74,75.83,54.75,0.1368,0
CC-14153,36,Standard,59,32343,5590,0.0716,-0.0302,201,2412,1.0665,119,6,0,0.0,0,1,10,0,42.21,0,24.12,56.93,-38.839999999999996,0.8652,1
CC-14154,38,Standard,117,58602,9594,0.0562,-0.047,271,3252,0.3421,119,5,0,0.0,1,0,12,1,56.91,0,32.52,100.44,-76.05000000000001,0.9443,1
CC-14155,69,Standard,61,57321,7236,0.1504,0.2935,547,6564,0.893,8,15,0,0.0,3,0,19,0,114.87,0,65.64,112.93,-63.69999999999999,0.0584,0
CC-14156,38,Gold,115,82266,23293,0.0425,-0.0756,497,5964,1.5403,8,10,0,0.0,3,0,9,0,119.28,95,89.46,84.9,39.91999999999999,0.0251,0
CC-14157,21,Platinum,36,127320,47809,0.0977,0.0054,2348,28176,0.9123,8,30,0,0.0,2,0,13,1,633.96,295,619.87,108.04,201.05000000000007,0.1279,0
CC-14158,39,Black,77,220073,80505,0.1275,-0.0806,5159,61908,0.6505,27,53,0,0.0,2,2,11,0,1547.7,495,1857.24,92.0,93.46000000000004,0.6154,1
CC-14159,28,Gold,97,81017,17286,0.0548,0.0975,476,5712,0.4143,8,12,0,0.0,6,2,10,1,114.24,95,85.68,127.43,-3.8700000000000045,0.7183,1
CC-14160,23,Gold,84,74924,19747,0.0633,0.0065,628,7536,0.4233,119,13,0,0.0,0,0,12,0,150.72,95,113.04,78.3,54.379999999999995,0.9111,1
CC-14161,45,Standard,25,64236,10262,0.0539,-0.062,278,3336,1.1107,8,10,2,111.33,1,0,10,0,58.38,0,33.36,103.15,33.20000000000002,0.1074,0
CC-14162,25,Gold,88,58723,16129,0.0799,-0.3089,648,7776,0.8198,27,14,2,259.4,0,0,10,1,155.52,95,116.64,79.79,313.48999999999995,0.428,0
CC-14163,60,Standard,45,49414,8065,0.0792,0.0165,321,3852,0.8447,8,7,0,0.0,1,0,9,1,67.41,0,38.52,108.69,-79.80000000000001,0.1494,0
CC-14164,39,Gold,84,122337,32535,0.0377,-0.0664,616,7392,0.8211,8,10,0,0.0,1,0,13,1,147.84,95,110.88,59.44,72.52000000000001,0.1402,0
CC-14165,38,Standard,42,53714,8915,0.1179,-0.0291,528,6336,0.9079,8,12,1,211.56,0,0,10,1,110.88,0,63.36,68.87,190.20999999999998,0.1888,0
CC-14166,70,Standard,49,32351,4998,0.0729,-0.1974,183,2196,0.5819,8,5,0,0.0,0,0,13,1,38.43,0,21.96,40.54,-24.07,0.1975,0
CC-14167,51,Standard,43,27648,3750,0.0738,0.195,139,1668,1.0448,8,5,0,0.0,3,2,11,0,29.19,0,16.68,138.54,-126.03,0.2409,1
CC-14168,53,Standard,49,48087,8402,0.0547,0.1085,231,2772,0.5232,8,6,1,92.51,4,0,14,0,48.51,0,27.72,107.9,5.400000000000006,0.1574,0
CC-14169,67,Standard,105,46693,5654,0.0722,0.1946,205,2460,0.7232,8,3,0,0.0,0,0,16,1,43.05,0,24.6,91.52,-73.07000000000001,0.15,1
CC-14170,38,Standard,22,58864,8358,0.14,0.152,588,7056,1.2532,27,13,1,235.53,0,0,11,1,123.48,0,70.56,62.48,225.97,0.2061,0
CC-14171,59,Black,79,318391,100000,0.1049,0.0688,5274,63288,1.0629,8,72,0,0.0,2,0,14,0,1582.2,495,1898.64,112.61,65.94999999999982,0.049,0
CC-14172,36,Standard,111,39545,5758,0.0823,-0.1913,238,2856,1.1557,8,3,1,95.38,2,1,11,1,49.98,0,28.56,122.28,-5.480000000000018,0.2532,0
CC-14173,36,Gold,67,73254,14832,0.1347,0.2565,1004,12048,1.5951,119,21,0,0.0,2,0,20,0,240.96,95,180.72,78.97,76.27000000000004,0.4893,1
CC-14174,67,Platinum,118,94284,27270,0.1178,-0.1591,1614,19368,0.9321,27,16,0,0.0,0,0,21,0,435.78,295,426.1,83.95,220.72999999999996,0.0941,0
CC-14175,58,Black,70,289055,100000,0.1041,-0.0603,5231,62772,0.9564,8,78,0,0.0,1,0,18,0,1569.3,495,1883.16,103.36,77.7800000000002,0.0537,1
CC-14176,61,Gold,26,55155,16352,0.0938,0.086,771,9252,0.8707,27,10,0,0.0,1,0,11,0,185.04,95,138.78,83.1,58.15999999999997,0.1313,0
CC-14177,27,Platinum,102,171849,61394,0.1044,0.0935,3221,38652,0.817,119,31,0,0.0,1,0,13,1,869.67,295,850.34,90.46,223.87,0.8872,1
CC-14178,34,Standard,38,51627,7764,0.0641,0.0658,250,3000,0.6468,119,7,0,0.0,0,1,19,1,52.5,0,30.0,61.6,-39.099999999999994,0.9576,1
CC-14179,63,Standard,47,51271,7131,0.1088,-0.08,390,4680,0.9752,27,6,0,0.0,1,1,16,1,81.9,0,46.8,75.52,-40.41999999999999,0.3602,0
CC-14180,68,Standard,4,30129,4079,0.139,-0.111,285,3420,1.0565,8,8,0,0.0,0,0,13,0,59.85,0,34.2,44.57,-18.92000000000001,0.0535,0
CC-14181,45,Gold,30,81813,16534,0.0981,0.3602,815,9780,1.0732,8,14,0,0.0,0,2,16,0,195.6,95,146.7,76.34,67.56000000000003,0.2172,0
CC-14182,52,Gold,28,76727,17439,0.1079,-0.0259,946,11352,0.9693,8,9,0,0.0,1,0,8,0,227.04,95,170.28,60.01,91.74999999999997,0.0657,0
CC-14183,58,Standard,25,46156,6782,0.1326,-0.0443,452,5424,1.2279,8,7,0,0.0,2,0,12,1,94.92,0,54.24,75.92,-35.239999999999995,0.0835,0
CC-14184,42,Standard,81,50945,6718,0.1197,-0.127,404,4848,0.9588,8,6,0,0.0,3,0,12,0,84.84,0,48.48,110.16,-73.79999999999998,0.0594,0
CC-14185,36,Gold,38,74086,15464,0.0574,0.0167,446,5352,0.8272,8,7,0,0.0,2,0,10,0,107.04,95,80.28,92.49,29.27000000000004,0.0776,1
CC-14186,49,Standard,93,39645,6464,0.0603,0.0097,196,2352,0.6719,8,6,0,0.0,1,0,4,0,41.16,0,23.52,88.97,-71.33,0.1041,0
CC-14187,36,Gold,8,99448,28786,0.0753,-0.0224,1089,13068,0.4853,8,19,0,0.0,2,0,14,0,261.36,95,196.02,96.33,64.00999999999999,0.1634,0
CC-14188,32,Gold,37,60998,17913,0.0525,0.0373,473,5676,1.3881,8,10,0,0.0,1,0,9,0,113.52,95,85.14,68.91,54.46999999999997,0.0338,0
CC-14189,37,Gold,105,69133,18099,0.1107,0.2445,1007,12084,0.7403,8,13,1,403.28,1,1,12,1,241.68,95,181.26,53.47,505.23,0.3937,0
CC-14190,57,Platinum,40,140204,40293,0.094,-0.1093,1904,22848,0.6723,27,31,0,0.0,2,0,12,0,514.08,295,502.66,100.33,206.09000000000003,0.222,0
CC-14191,47,Platinum,37,171490,65804,0.0745,-0.0135,2462,29544,0.8247,8,37,0,0.0,1,2,19,0,664.74,295,649.97,79.33,230.43999999999994,0.2788,0
CC-14192,45,Gold,102,64413,13591,0.1132,-0.1172,773,9276,0.8665,119,12,0,0.0,0,0,16,0,185.52,95,139.14,39.85,101.53,0.7638,1
CC-14193,33,Gold,76,123031,32846,0.0763,0.0242,1260,15120,1.4416,8,18,0,0.0,2,0,13,0,302.4,95,226.8,106.94,63.65999999999997,0.0279,0
CC-14194,28,Gold,96,56298,15647,0.0631,-0.1053,496,5952,0.8516,8,4,0,0.0,4,0,16,0,119.04,95,89.28,110.29,14.470000000000027,0.064,0
CC-14195,25,Standard,55,62440,10212,0.0468,-0.0988,240,2880,1.74,8,6,0,0.0,1,0,9,0,50.4,0,28.8,52.06,-30.46,0.0193,0
CC-14196,32,Standard,107,58495,10360,0.082,-0.2389,427,5124,0.9691,8,5,1,170.99,1,2,9,0,89.67,0,51.24,50.66,158.76000000000002,0.3453,1
CC-14197,61,Standard,40,28911,4749,0.1102,-0.0053,263,3156,1.5671,8,7,0,0.0,1,0,15,0,55.23,0,31.56,82.38,-58.71,0.0227,0
CC-14198,23,Standard,95,26637,4304,0.0971,0.0445,210,2520,1.2182,27,8,1,84.12,0,0,11,1,44.1,0,25.2,90.7,12.319999999999993,0.2053,0
CC-14199,55,Gold,118,100297,22684,0.0775,0.2591,884,10608,1.0583,27,15,0,0.0,1,0,14,0,212.16,95,159.12,100.87,47.16999999999996,0.0889,0
CC-14200,53,Platinum,61,126790,51916,0.0457,0.0504,1193,14316,1.4234,27,22,1,477.56,0,0,13,1,322.11,295,314.95,41.1,738.6200000000001,0.1553,0
CC-14201,42,Standard,45,33671,4403,0.1333,-0.0875,295,3540,1.2867,8,9,2,118.14,3,0,12,1,61.95,0,35.4,99.1,45.59,0.1537,0
CC-14202,70,Standard,105,65381,11395,0.1097,-0.224,628,7536,1.1404,8,9,0,0.0,1,0,12,0,131.88,0,75.36,68.79,-12.27000000000001,0.0443,0
CC-14203,64,Black,116,196426,81768,0.0884,-0.2032,3634,43608,1.6453,8,45,0,0.0,0,2,7,0,1090.2,495,1308.24,86.16,190.79999999999995,0.1102,0
CC-14204,29,Standard,6,36821,4706,0.1273,-0.2143,301,3612,0.8005,8,14,0,0.0,0,1,13,0,63.21,0,36.12,83.01,-55.919999999999995,0.1658,0
CC-14205,61,Gold,7,72071,20372,0.0641,0.2617,656,7872,0.6515,8,17,0,0.0,2,0,15,1,157.44,95,118.08,122.94,11.420000000000016,0.2372,0
CC-14206,38,Gold,70,25511,5108,0.0993,0.0232,255,3060,0.7471,8,8,0,0.0,2,0,10,0,61.2,95,45.9,96.24,14.060000000000002,0.0852,0
CC-14207,70,Gold,102,86941,24622,0.0938,-0.1074,1161,13932,1.4757,119,19,0,0.0,4,2,12,0,278.64,95,208.98,95.83,68.82999999999998,0.8786,1
CC-14208,49,Standard,47,34744,4716,0.057,-0.164,135,1620,1.3852,8,4,0,0.0,3,0,5,0,28.35,0,16.2,134.13,-121.97999999999999,0.0364,0
CC-14209,59,Standard,82,54118,9366,0.0788,-0.1484,371,4452,0.7924,27,4,0,0.0,0,1,15,0,77.91,0,44.52,37.14,-3.75,0.2609,1
CC-14210,47,Standard,27,55589,8976,0.0585,-0.1114,264,3168,0.2436,8,4,0,0.0,2,0,10,0,55.44,0,31.68,114.9,-91.14000000000001,0.1777,1
CC-14211,56,Gold,80,89924,23975,0.0627,0.1774,755,9060,0.8882,8,10,0,0.0,4,1,12,0,181.2,95,135.9,126.13,14.170000000000016,0.1421,0
CC-14212,65,Gold,13,90164,21326,0.0962,-0.0245,1031,12372,0.646,27,18,1,412.95,3,0,5,1,247.44,95,185.58,137.94,431.87,0.5251,1
CC-14213,37,Standard,31,46840,5787,0.0564,-0.2371,164,1968,0.8018,8,4,1,65.7,1,1,8,1,34.44,0,19.68,64.56,15.899999999999991,0.404,0
CC-14214,54,Gold,36,70116,19843,0.0768,0.3266,766,9192,0.6337,8,6,0,0.0,1,0,7,1,183.84,95,137.88,80.76,60.200000000000045,0.2682,0
CC-14215,66,Platinum,88,118481,36009,0.0769,-0.191,1392,16704,0.4671,8,19,0,0.0,5,1,10,0,375.84,295,367.49,110.81,192.5399999999999,0.3229,0
CC-14216,23,Standard,16,59886,8523,0.1088,-0.1086,466,5592,1.515,8,6,0,0.0,1,1,8,0,97.86,0,55.92,86.05,-44.11,0.0649,0
CC-14217,25,Gold,26,100623,26165,0.0491,0.1765,645,7740,0.7449,8,9,0,0.0,1,0,9,0,154.8,95,116.1,54.05,79.65000000000003,0.09,0
CC-14218,34,Gold,61,89379,22186,0.099,0.0423,1104,13248,1.3738,8,15,0,0.0,4,0,14,1,264.96,95,198.72,98.92,62.31999999999999,0.063,0
CC-14219,23,Standard,41,51750,6826,0.1152,-0.0905,395,4740,0.8836,8,10,0,0.0,1,2,18,0,82.95,0,47.4,93.72,-58.17,0.2635,1
CC-14220,43,Standard,28,44312,5691,0.1518,-0.2047,434,5208,0.6108,27,12,0,0.0,3,1,14,0,91.14,0,52.08,91.11,-52.05,0.335,1
CC-14221,59,Gold,45,88930,18882,0.1323,-0.165,1255,15060,1.1027,8,17,0,0.0,0,0,12,0,301.2,95,225.9,93.67,76.63,0.0492,0
CC-14222,50,Platinum,38,160808,64455,0.0583,-0.156,1889,22668,0.8327,8,32,1,756.37,0,0,9,0,510.03,295,498.7,58.78,1003.9200000000001,0.1126,0
CC-14223,70,Platinum,41,67400,19169,0.0553,-0.0189,533,6396,0.8879,8,6,4,213.37,1,0,18,0,143.91,295,140.71,79.01,432.55999999999995,0.2433,0
CC-14224,65,Gold,63,104255,31036,0.0772,0.0087,1204,14448,0.9935,27,17,2,482.27,2,0,9,0,288.96,95,216.72,83.88,565.63,0.218,0
CC-14225,43,Gold,18,102729,22585,0.0997,-0.0423,1132,13584,0.7063,8,17,0,0.0,2,0,14,1,271.68,95,203.76,81.71,81.21000000000004,0.1687,0
CC-14226,47,Standard,104,36217,4585,0.0551,-0.0259,127,1524,0.4637,8,4,0,0.0,0,0,5,0,26.67,0,15.24,87.45,-76.02,0.136,1
CC-14227,30,Gold,61,111437,28716,0.048,-0.1776,693,8316,0.9346,8,12,0,0.0,1,0,12,0,166.32,95,124.74,103.59,32.99000000000001,0.0626,0
CC-14228,45,Gold,98,37882,7879,0.1036,0.024,410,4920,1.2392,27,4,0,0.0,0,0,12,0,98.4,95,73.8,47.52,72.08000000000001,0.0718,0
CC-14229,33,Standard,8,48970,7646,0.1197,0.1721,460,5520,0.6795,8,5,0,0.0,1,0,14,0,96.6,0,55.2,52.37,-10.969999999999999,0.0916,0
CC-14230,36,Gold,100,85848,24472,0.0981,-0.0444,1207,14484,0.9962,8,14,2,483.22,2,0,10,0,289.68,95,217.26,81.65,568.9900000000001,0.1195,0
CC-14231,61,Gold,58,78423,16060,0.0632,-0.0473,510,6120,1.4017,8,10,0,0.0,1,0,9,0,122.4,95,91.8,99.49,26.110000000000014,0.0326,0
CC-14232,54,Standard,10,45217,7596,0.0697,-0.0075,266,3192,0.9231,8,14,0,0.0,1,1,12,0,55.86,0,31.92,79.88,-55.94,0.1424,0
CC-14233,57,Platinum,96,160395,53768,0.0483,0.1477,1306,15672,0.9758,8,24,1,522.73,2,0,14,1,352.62,295,344.78,112.32,713.25,0.1556,0
CC-14234,42,Standard,29,25000,3239,0.0989,-0.1542,161,1932,0.9666,27,3,2,64.48,2,0,12,0,33.81,0,19.32,114.99,-36.019999999999996,0.22,1
CC-14235,37,Standard,73,56260,7345,0.1271,0.1976,469,5628,0.7453,8,10,0,0.0,1,0,16,0,98.49,0,56.28,99.16,-56.95,0.0763,0
CC-14236,43,Standard,29,40384,7072,0.0976,0.0432,347,4164,0.652,8,9,0,0.0,2,0,11,0,72.87,0,41.64,99.96,-68.72999999999999,0.0991,0
CC-14237,56,Platinum,91,175540,51869,0.1009,-0.0157,2630,31560,0.6532,8,49,0,0.0,0,0,18,0,710.1,295,694.32,45.23,265.54999999999995,0.114,0
CC-14238,69,Gold,48,98674,28287,0.0413,0.162,587,7044,1.0605,8,13,0,0.0,1,0,10,0,140.88,95,105.66,87.9,42.31999999999999,0.0543,0
CC-14239,29,Standard,43,40150,6129,0.0763,-0.1973,235,2820,1.1774,8,5,0,0.0,1,0,9,0,49.35,0,28.2,68.21,-47.059999999999995,0.0465,0
CC-14240,22,Gold,81,83314,16988,0.1397,0.0583,1193,14316,1.1915,8,19,0,0.0,3,0,8,0,286.32,95,214.74,125.86,40.71999999999997,0.045,0
CC-14241,52,Standard,27,44768,6619,0.0652,0.0445,217,2604,0.8364,27,6,0,0.0,3,0,11,0,45.57,0,26.04,92.28,-72.75,0.1376,0
CC-14242,70,Platinum,88,196219,77397,0.062,-0.1603,2412,28944,1.278,8,35,0,0.0,1,0,12,0,651.24,295,636.77,88.77,220.70000000000005,0.0363,0
CC-14243,42,Gold,20,60765,16565,0.0909,0.0491,757,9084,1.0422,8,9,0,0.0,3,1,8,0,181.68,95,136.26,85.14,55.28000000000003,0.1285,0
CC-14244,63,Standard,14,40071,5983,0.1094,0.0225,329,3948,0.9712,8,8,0,0.0,1,0,13,0,69.09,0,39.48,98.12,-68.50999999999999,0.0603,0
CC-14245,33,Black,89,169246,87129,0.1137,-0.0468,4979,59748,0.05,119,74,0,0.0,1,0,7,0,1493.7,495,1792.44,68.89,127.36999999999989,0.9535,1
CC-14246,28,Standard,53,46393,5902,0.0924,0.1094,274,3288,0.7048,27,6,0,0.0,3,0,13,0,57.54,0,32.88,138.36,-113.70000000000002,0.1562,0
CC-14247,21,Standard,111,37985,6632,0.0768,-0.1058,256,3072,0.4937,27,7,0,0.0,1,1,5,0,53.76,0,30.72,77.6,-54.559999999999995,0.4043,0
CC-14248,37,Gold,41,74328,21157,0.0676,0.0205,719,8628,1.1381,8,10,1,287.88,1,1,21,1,172.56,95,129.42,65.43,360.59000000000003,0.2323,0
CC-14249,32,Black,91,383928,100000,0.2272,-0.0398,11419,137028,0.9785,8,140,1,4573.16,4,0,11,1,3425.7,495,4110.84,102.54,4280.4800000000005,0.1636,0
CC-14250,24,Standard,12,35737,6042,0.0995,-0.1122,302,3624,0.6284,8,8,0,0.0,0,0,8,0,63.42,0,36.24,94.21,-67.02999999999999,0.1095,0
CC-14251,33,Standard,96,43205,6594,0.1156,0.0554,383,4596,1.0413,8,9,1,153.43,2,1,15,0,80.43,0,45.96,88.98,98.92000000000002,0.1524,0
CC-14252,51,Standard,76,39840,6394,0.0523,-0.0512,168,2016,0.523,8,5,0,0.0,0,0,9,0,35.28,0,20.16,75.03,-59.91,0.1192,0
CC-14253,61,Gold,100,76588,19611,0.1004,-0.241,989,11868,0.6369,27,8,1,396.32,3,0,15,0,237.36,95,178.02,99.26,451.40000000000003,0.2875,1
CC-14254,27,Standard,112,76182,10766,0.0874,-0.2902,473,5676,0.7369,8,11,1,189.4,2,0,9,0,99.33,0,56.76,78.55,153.42000000000002,0.1221,0
CC-14255,43,Gold,79,48131,12364,0.0404,0.0984,251,3012,1.112,8,7,0,0.0,0,0,17,0,60.24,95,45.18,69.28,40.78,0.0429,0
CC-14256,44,Black,56,325084,100000,0.0755,-0.2031,3793,45516,1.3698,8,51,0,0.0,2,0,15,1,1137.9,495,1365.48,88.74,178.68000000000006,0.0625,0
CC-14257,25,Gold,31,136581,33329,0.096,0.0219,1608,19296,0.7742,8,23,0,0.0,4,0,8,0,385.92,95,289.44,123.86,67.62,0.0875,0
CC-14258,25,Standard,104,57139,7819,0.0845,-0.0118,332,3984,1.3467,8,6,0,0.0,1,2,10,0,69.72,0,39.84,92.33,-62.45000000000002,0.1596,0
CC-14259,37,Standard,43,45528,5799,0.1424,-0.0753,415,4980,0.9642,8,12,0,0.0,0,0,7,1,87.15,0,49.8,51.95,-14.599999999999994,0.1314,1
CC-14260,50,Standard,111,31806,4430,0.1172,0.2735,261,3132,1.0208,8,7,0,0.0,0,0,12,0,54.81,0,31.32,44.25,-20.75999999999999,0.0529,0
CC-14261,29,Platinum,11,185667,74132,0.039,0.007,1452,17424,0.9309,119,18,4,581.94,1,0,7,1,392.04,295,383.33,82.25,803.4000000000001,0.9753,1
CC-14262,26,Standard,65,55545,7935,0.1101,0.0933,439,5268,0.8908,119,7,0,0.0,1,0,8,0,92.19,0,52.68,56.96,-17.450000000000003,0.7901,0
CC-14263,45,Standard,79,27790,4582,0.0556,0.0227,128,1536,1.0818,8,5,1,51.28,0,0,18,0,26.88,0,15.36,75.55,-12.75,0.0644,0
CC-14264,39,Gold,39,78194,17008,0.0844,-0.0547,721,8652,1.1721,8,12,4,288.94,1,0,12,0,173.04,95,129.78,85.47,341.73,0.1873,0
CC-14265,36,Standard,16,31431,4572,0.1023,-0.0229,235,2820,0.6846,8,5,3,94.14,0,0,12,0,49.35,0,28.2,49.06,66.23,0.2557,0
CC-14266,41,Gold,103,25000,5287,0.1291,0.1988,343,4116,0.8932,8,5,0,0.0,1,0,11,0,82.32,95,61.74,66.16,49.41999999999999,0.0657,0
CC-14267,22,Standard,75,31169,3999,0.0985,0.1432,198,2376,1.4508,27,3,0,0.0,2,2,11,0,41.58,0,23.76,76.17,-58.35000000000001,0.2389,0
CC-14268,30,Platinum,74,143690,52653,0.1066,0.2728,2820,33840,1.0032,8,32,0,0.0,1,0,7,1,761.4,295,744.48,103.5,208.42000000000007,0.1217,1
CC-14269,36,Black,41,320622,100000,0.1705,0.0132,8569,102828,1.036,8,94,1,3431.88,3,0,6,1,2570.7,495,3084.84,99.1,3313.64,0.1705,0
CC-14270,57,Gold,42,78126,17292,0.0822,-0.1515,714,8568,1.3002,8,14,0,0.0,0,1,13,0,171.36,95,128.52,89.64,48.19999999999999,0.0798,0
CC-14271,35,Black,56,376188,100000,0.1561,-0.0861,7844,94128,0.7996,8,103,0,0.0,0,0,9,0,2353.2,495,2823.84,36.35,-11.990000000000236,0.0812,0
CC-14272,33,Standard,5,56581,9720,0.0925,-0.1982,452,5424,0.9398,8,7,0,0.0,2,0,12,0,94.92,0,54.24,88.56,-47.88000000000001,0.0649,0
CC-14273,33,Gold,57,82337,17901,0.0486,0.0951,437,5244,1.1951,8,12,0,0.0,2,0,16,0,104.88,95,78.66,119.3,1.920000000000016,0.0392,0
CC-14274,52,Gold,113,79632,16079,0.137,-0.1079,1107,13284,1.3217,27,12,0,0.0,2,0,15,1,265.68,95,199.26,107.99,53.43000000000001,0.1178,0
CC-14275,65,Gold,106,93133,24698,0.0952,-0.4783,1182,14184,0.2405,8,9,0,0.0,2,1,23,0,283.68,95,212.76,68.63,97.29000000000002,0.3423,0
CC-14276,67,Standard,35,44799,5519,0.0804,0.3496,223,2676,0.729,8,1,0,0.0,1,1,10,0,46.83,0,26.76,79.7,-59.63000000000001,0.1876,0
CC-14277,66,Standard,98,28961,5178,0.1095,-0.1056,285,3420,0.6505,119,7,0,0.0,0,0,10,0,59.85,0,34.2,42.65,-16.999999999999993,0.8379,1
CC-14278,28,Standard,73,41676,6525,0.0573,-0.1065,188,2256,0.9129,8,4,1,75.26,0,0,12,0,39.48,0,22.56,43.51,48.670000000000016,0.0927,0
CC-14279,63,Standard,21,52487,7779,0.1264,0.2307,494,5928,0.6732,119,9,0,0.0,3,1,15,1,103.74,0,59.28,106.63,-62.17,0.9597,1
CC-14280,38,Standard,36,59790,8717,0.0749,-0.2012,328,3936,1.1492,8,5,0,0.0,1,1,10,0,68.88,0,39.36,102.52,-73.0,0.1054,0
CC-14281,56,Gold,80,105403,27120,0.0977,0.1505,1331,15972,1.0017,119,10,0,0.0,1,1,10,0,319.44,95,239.58,71.86,103.0,0.875,1
CC-14282,46,Standard,52,48760,6116,0.1009,-0.1081,310,3720,1.2168,8,4,0,0.0,1,0,10,0,65.1,0,37.2,91.08,-63.18000000000001,0.0427,0
CC-14283,30,Standard,49,61395,10793,0.0933,-0.2186,506,6072,1.2359,8,6,0,0.0,0,1,17,0,106.26,0,60.72,48.64,-3.0999999999999943,0.081,1
CC-14284,51,Gold,48,94008,24683,0.0497,0.2359,616,7392,1.1537,27,13,2,246.92,2,0,11,1,147.84,95,110.88,89.2,289.68,0.3077,0
CC-14285,53,Gold,58,83118,18152,0.0701,0.1185,639,7668,0.8493,27,4,0,0.0,0,2,11,0,153.36,95,115.02,41.93,91.41000000000003,0.4546,1
CC-14286,49,Platinum,59,191754,68793,0.0499,0.118,1725,20700,0.9813,8,23,1,690.96,0,1,11,0,465.75,295,455.4,43.08,953.23,0.1811,0
CC-14287,25,Gold,85,100305,21397,0.1273,0.0351,1369,16428,0.8117,8,14,0,0.0,1,0,10,1,328.56,95,246.42,89.2,87.94,0.1494,0
CC-14288,33,Standard,53,59647,7220,0.0871,0.0699,316,3792,0.5406,119,10,0,0.0,1,2,12,1,66.36,0,37.92,50.7,-22.260000000000005,0.9862,1
CC-14289,21,Platinum,56,98433,36250,0.0968,-0.2048,1763,21156,1.2361,8,21,1,706.3,3,0,20,1,476.01,295,465.43,122.83,889.05,0.1003,0
CC-14290,43,Gold,92,66719,17670,0.0991,-0.0033,880,10560,0.9248,8,12,0,0.0,4,0,10,0,211.2,95,158.4,146.86,0.9399999999999977,0.0644,0
CC-14291,60,Standard,83,35804,5550,0.1198,-0.1593,334,4008,0.4992,8,10,0,0.0,1,0,13,0,70.14,0,40.08,65.24,-35.17999999999999,0.1143,0
CC-14292,23,Gold,30,88862,19402,0.0552,-0.2283,538,6456,1.1111,8,8,0,0.0,2,1,10,1,129.12,95,96.84,117.44,9.840000000000003,0.2104,1
CC-14293,23,Platinum,21,203852,74300,0.1141,0.0416,4259,51108,0.8828,8,63,0,0.0,3,0,8,1,1149.93,295,1124.38,123.94,196.6099999999999,0.1468,0
CC-14294,27,Standard,29,32186,3971,0.0747,0.1537,149,1788,0.3321,27,6,1,59.71,1,0,11,0,31.29,0,17.88,99.42,-26.299999999999997,0.3474,0
CC-14295,56,Standard,50,55185,8639,0.1048,-0.0775,455,5460,0.5379,27,10,1,182.24,3,0,7,0,95.55,0,54.6,127.21,95.98000000000002,0.2896,0
CC-14296,55,Standard,118,31471,4822,0.1061,-0.0518,257,3084,0.7398,119,7,0,0.0,1,0,13,1,53.97,0,30.84,50.09,-26.960000000000008,0.8978,0
CC-14297,35,Standard,21,68822,10964,0.0423,-0.1907,233,2796,1.0132,8,4,2,93.35,1,0,7,0,48.93,0,27.96,90.71,23.610000000000014,0.1303,0
