ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,education_clean,marriage_clean,gender,churn_label,customer_id,avg_monthly_spend,annual_spend,avg_monthly_payment,current_utilization,utilization_6m_avg,utilization_trend,pay_to_bill_ratio,max_delay_months,delinquency_count,days_since_last_txn,transaction_count_monthly,card_tier,R_score,F_score,M_score,RFM_Score,rfm_segment,utilization_risk_flag,support_friction_score,interchange_revenue_annual,annual_fee,interest_paid_12m,reward_cost_annual,servicing_cost_annual,annual_net_margin,baseline_ltv,predicted_churn_prob,risk_decile,cost_fee_waiver,cost_points_boost,cost_apr_cut,cost_vip_perks,delta_ltv_fee_waiver,net_roi_fee_waiver,delta_ltv_points_boost,net_roi_points_boost,delta_ltv_apr_cut,net_roi_apr_cut,delta_ltv_vip_perks,net_roi_vip_perks,recommended_offer,expected_net_roi,offer_cost,retained_ltv_gain,campaign_target
21091,360000.0,1,3,2,40,-1,-1,-1,0,0,0,2569.0,316.0,4919.0,5559.0,5353.0,5401.0,316.0,4919.0,1000.0,110.0,1025.0,2684.0,0,High School,Single,Male,0,CC-21091,4019.5,48234.0,1675.67,0.0071,0.0112,-0.0041,0.4169,0,0,13,55,Black,2,2,2,6,Dormant / Lost,0,0.0,1205.85,495,460.08,723.51,50.0,1387.4199999999998,6603.6,0.110100634,7,495.0,723.51,120.0,150.0,3411.33,2916.33,2473.51,1750.0,0.0,-120.0,2219.29,2069.29,No Offer (Low Risk),0.0,0.0,0.0,False
21092,200000.0,1,1,1,36,-1,-1,-1,0,0,0,4585.0,33282.0,16175.0,104872.0,22897.0,29339.0,33485.0,16254.0,100551.0,12077.0,20182.0,21104.0,0,Graduate School,Married,Male,0,CC-21092,35191.67,422300.04,33942.17,0.0229,0.176,-0.1531,0.9645,0,0,9,120,Platinum,3,5,4,12,Loyal High Spenders,0,0.0,9501.75,295,0.0,6334.5,50.0,3412.25,24231.2,0.04082053,10,295.0,6334.5,120.0,150.0,5625.61,5330.61,4300.79,-2033.71,0.0,-120.0,3916.49,3766.49,No Offer (Low Risk),0.0,0.0,0.0,False
21093,260000.0,1,5,1,42,0,0,0,0,0,0,204017.0,182048.0,63074.0,262317.0,201344.0,191829.0,8000.0,7100.0,200140.0,6500.0,6000.0,6500.0,0,Others,Married,Male,0,CC-21093,184104.83,2209257.96,39040.0,0.7847,0.7081,0.0766,0.2121,0,0,10,120,Platinum,3,5,5,13,Champions / Whales,1,0.0,49708.3,295,36723.96,33138.87,50.0,53538.39000000001,364756.59,0.046778403,10,295.0,33138.87,120.0,150.0,95304.14,95009.14,72456.98,39318.11,82713.23,82593.23,65876.74,65726.74,No Offer (Low Risk),0.0,0.0,0.0,False
21094,430000.0,1,3,2,38,-2,-2,-2,-2,-2,-2,37693.0,3390.0,5930.0,33736.0,23558.0,8118.0,3507.0,5960.0,39507.0,11838.0,8158.0,8509.0,0,High School,Single,Male,0,CC-21094,18737.5,224850.0,12913.17,0.0877,0.0436,0.0441,0.6892,-2,0,10,120,Black,3,5,3,11,Loyal High Spenders,0,0.0,5621.25,495,6787.98,3372.75,50.0,9481.48,67240.8,0.04100783,10,495.0,3372.75,120.0,150.0,15673.52,15178.52,11980.3,8607.55,0.0,-120.0,10909.23,10759.23,No Offer (Low Risk),0.0,0.0,0.0,False
21095,200000.0,1,2,1,36,0,0,0,-2,-1,0,5440.0,7268.0,0.0,0.0,42362.0,43094.0,2000.0,0.0,0.0,87000.0,1566.0,1830.0,0,University,Married,Male,0,CC-21095,16360.67,196328.04,15399.33,0.0272,0.0818,-0.0546,0.9412,0,0,7,120,Platinum,4,5,3,12,Loyal High Spenders,0,0.0,4417.38,295,0.0,2944.92,50.0,1717.46,9051.16,0.089750186,8,295.0,2944.92,120.0,150.0,4018.06,3723.06,2952.32,7.4,0.0,-120.0,2658.52,2508.52,No Offer (Low Risk),0.0,0.0,0.0,False
21096,380000.0,1,1,1,40,0,0,2,0,0,0,95972.0,123558.0,114785.0,161444.0,163071.0,160076.0,30027.0,0.0,50005.0,20042.0,20000.0,20000.0,0,Graduate School,Married,Male,0,CC-21096,136484.33,1637811.96,23345.67,0.2526,0.3592,-0.1066,0.171,2,1,9,120,Black,3,5,5,13,Champions / Whales,0,3.5,40945.3,495,17277.84,24567.18,70.0,34080.96,190243.27,0.0791441,8,495.0,24567.18,120.0,150.0,76638.82,76143.82,56739.59,32172.41,65541.97,65421.97,51200.36,51050.36,No Offer (Low Risk),0.0,0.0,0.0,False
21097,110000.0,1,2,2,37,0,0,0,0,0,0,112091.0,112380.0,86544.0,77131.0,60895.0,60936.0,4625.0,3112.0,2467.0,2182.0,2190.0,2182.0,0,University,Single,Male,0,CC-21097,84996.17,1019954.04,2793.0,1.019,0.7727,0.2463,0.0329,0,0,6,120,Gold,4,5,5,14,Champions / Whales,1,0.0,20399.08,95,20176.2,15299.31,50.0,25320.97,80130.09,0.21599829,4,95.0,15299.31,120.0,150.0,64067.27,63972.27,44187.83,28888.52,52635.57,52515.57,0.0,-150.0,Fee Waiver,63972.27,95.0,64067.27,True
21098,200000.0,1,1,1,42,2,2,2,2,2,2,168289.0,172001.0,175281.0,177895.0,180078.0,184048.0,8000.0,7500.0,7000.0,6600.0,7000.0,7100.0,0,Graduate School,Married,Male,0,CC-21098,176265.33,2115183.96,7200.0,0.8414,0.8813,-0.0399,0.0408,2,6,60,120,Platinum,1,5,5,11,At-Risk High Value,1,11.0,47591.64,295,30290.4,31727.76,170.0,46279.28000000001,59860.0,0.6731253,1,295.0,31727.76,120.0,150.0,78042.64,77747.64,49521.39,17793.63,61064.36,60944.36,42977.1,42827.1,Fee Waiver,77747.64,295.0,78042.64,True
21099,270000.0,1,1,2,34,1,2,0,0,2,0,20979.0,17228.0,20924.0,22448.0,15490.0,17343.0,0.0,4000.0,2000.0,0.0,2000.0,2000.0,0,Graduate School,Single,Male,0,CC-21099,19068.67,228824.04,1666.67,0.0777,0.0706,0.0071,0.0874,2,3,30,120,Platinum,1,5,3,9,Dormant / Lost,0,6.5,5148.54,295,3776.22,3432.36,110.0,5677.4,16301.99,0.24826428,3,295.0,3432.36,120.0,150.0,14075.9,13780.9,9602.48,6170.12,11491.48,11371.48,8479.61,8329.61,No Offer (Budget Exceeded),13780.9,295.0,14075.9,False
21100,120000.0,1,1,1,31,-1,-1,-1,-1,-1,-1,1216.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,566.0,0,Graduate School,Married,Male,0,CC-21100,549.33,6591.960000000001,441.0,0.0101,0.0046,0.0055,0.8025,-1,0,6,12,Gold,4,1,1,6,Need Attention,0,0.0,131.84,95,218.16,98.88,50.0,296.12,979.38,0.20235321,4,95.0,98.88,120.0,150.0,754.1,659.1,0.0,-98.88,0.0,-120.0,0.0,-150.0,No Offer (Budget Exceeded),659.1,95.0,754.1,False
21101,420000.0,1,1,1,47,0,0,0,0,0,0,54799.0,53507.0,54678.0,55403.0,56260.0,57598.0,5000.0,5000.0,3000.0,3000.0,3000.0,3000.0,0,Graduate School,Married,Male,0,CC-21101,55374.17,664490.04,3666.67,0.1305,0.1318,-0.0013,0.0662,0,0,8,120,Black,3,5,4,12,Loyal High Spenders,0,0.0,16612.25,495,9865.8,9967.35,50.0,16955.699999999997,123219.54,0.037605606,10,495.0,9967.35,120.0,150.0,26616.14,26121.14,20411.13,10443.78,0.0,-120.0,18603.99,18453.99,No Offer (Low Risk),0.0,0.0,0.0,False
21102,20000.0,1,3,2,34,0,0,2,0,0,-2,6569.0,6939.0,4679.0,2960.0,0.0,0.0,2449.0,0.0,1000.0,0.0,0.0,0.0,0,High School,Single,Male,0,CC-21102,3524.5,42294.0,574.83,0.3284,0.1762,0.1522,0.1631,2,1,2,49,Standard,5,2,2,9,Need Attention,1,3.5,740.15,0,1182.24,634.41,70.0,1217.98,2633.66,0.36246634,2,50.0,634.41,120.0,150.0,2735.12,2685.12,1811.78,1177.37,2195.07,2075.07,0.0,-150.0,No Offer (Budget Exceeded),2685.12,50.0,2735.12,False
21103,200000.0,1,2,2,40,1,2,2,0,0,0,193773.0,196323.0,181932.0,132127.0,132245.0,138104.0,7350.0,261.0,6206.0,5006.0,9406.0,6.0,1,University,Single,Male,1,CC-21103,162417.33,1949007.96,4705.83,0.9689,0.8121,0.1568,0.029,2,3,30,120,Platinum,1,5,5,11,At-Risk High Value,1,6.5,43852.68,295,34880.4,29235.12,110.0,49682.96000000001,86923.55,0.47157076,2,295.0,29235.12,120.0,150.0,100524.12,100229.12,65312.87,36077.75,79764.39,79644.39,56994.59,56844.59,Fee Waiver,100229.12,295.0,100524.12,True
21104,80000.0,1,2,1,45,0,0,0,0,0,0,34905.0,35923.0,37339.0,38419.0,39316.0,35902.0,1600.0,2000.0,1703.0,1600.0,1400.0,10350.0,0,University,Married,Male,0,CC-21104,36967.33,443607.96,3108.83,0.4363,0.4621,-0.0258,0.0841,0,0,7,120,Gold,4,5,4,13,Champions / Whales,0,0.0,8872.16,95,6282.72,6654.12,50.0,8545.760000000002,46648.46,0.08319489,8,95.0,6654.12,120.0,150.0,19537.09,19442.09,14421.67,7767.55,0.0,-120.0,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
21105,270000.0,1,2,2,45,1,-2,-1,-1,-1,-1,0.0,0.0,7304.0,3076.0,0.0,16191.0,0.0,7304.0,3076.0,0.0,16191.0,277.0,0,University,Single,Male,0,CC-21105,4428.5,53142.0,4474.67,0.0,0.0164,-0.0164,1.0104,1,1,30,60,Platinum,1,2,2,5,Dormant / Lost,0,2.5,1195.7,295,0.0,797.13,70.0,623.57,2341.27,0.16633816,5,295.0,797.13,120.0,150.0,1599.93,1304.93,1126.04,328.91,1329.77,1209.77,1002.34,852.34,No Offer (Low Risk),0.0,0.0,0.0,False
21106,30000.0,1,2,1,45,3,2,2,2,0,0,12751.0,12256.0,15002.0,13914.0,11093.0,9508.0,0.0,2955.0,0.0,436.0,423.0,341.0,1,University,Married,Male,1,CC-21106,12420.67,149048.04,692.5,0.425,0.414,0.011,0.0558,3,4,90,120,Standard,1,5,2,8,Dormant / Lost,0,9.0,2608.34,0,2295.0,2235.72,130.0,2537.6200000000003,2887.45,0.7788452,1,50.0,2235.72,120.0,150.0,3029.89,2979.89,2199.54,-36.18,2643.0,2523.0,0.0,-150.0,No Offer (Budget Exceeded),2979.89,50.0,3029.89,False
21107,80000.0,1,3,1,45,0,0,0,0,0,0,55385.0,52801.0,50209.0,43323.0,40275.0,38690.0,2019.0,2031.0,2013.0,2016.0,2002.0,3000.0,0,High School,Married,Male,0,CC-21107,46780.5,561366.0,2180.17,0.6923,0.5848,0.1075,0.0466,0,0,3,120,Gold,5,5,4,14,Champions / Whales,0,0.0,11227.32,95,9969.12,8420.49,50.0,12820.950000000004,71086.39,0.080357306,8,95.0,8420.49,120.0,150.0,28979.52,28884.52,21435.88,13015.39,24771.13,24651.13,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
21108,30000.0,1,2,1,39,2,0,0,0,0,2,18557.0,19643.0,20721.0,21867.0,24291.0,23766.0,1700.0,1700.0,1800.0,3100.0,0.0,565.0,1,University,Married,Male,1,CC-21108,21474.17,257690.04,1477.5,0.6186,0.7158,-0.0972,0.0688,2,2,60,120,Standard,1,5,3,9,Dormant / Lost,0,5.0,4509.58,0,3340.44,3865.35,90.0,3894.670000000001,4363.71,0.7925135,1,50.0,3865.35,120.0,150.0,4437.54,4387.54,3235.45,-629.9,3878.74,3758.74,0.0,-150.0,No Offer (Budget Exceeded),4387.54,50.0,4437.54,False
21109,20000.0,1,1,1,36,0,0,0,0,0,0,18958.0,19427.0,19021.0,19449.0,19162.0,0.0,1500.0,2000.0,1200.0,413.0,0.0,0.0,1,Graduate School,Married,Male,1,CC-21109,16002.83,192033.96,852.17,0.9479,0.8001,0.1478,0.0533,0,0,7,120,Standard,4,5,3,12,Loyal High Spenders,1,0.0,3360.59,0,3412.44,2880.51,50.0,3842.52,15110.85,0.15428874,5,50.0,2880.51,120.0,150.0,0.0,-50.0,6965.16,4084.65,8205.23,8085.23,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
21110,20000.0,1,2,1,33,2,0,0,0,0,0,17999.0,19090.0,19472.0,18629.0,12683.0,0.0,1700.0,3243.0,1200.0,254.0,0.0,0.0,1,University,Married,Male,1,CC-21110,14645.5,175746.0,1066.17,0.8999,0.7323,0.1676,0.0728,2,1,60,120,Standard,1,5,3,9,Dormant / Lost,1,3.5,3075.56,0,3239.64,2636.19,70.0,3609.01,4616.44,0.68177277,1,50.0,2636.19,120.0,150.0,6041.54,5991.54,3830.61,1194.42,4724.98,4604.98,0.0,-150.0,No Offer (Budget Exceeded),5991.54,50.0,6041.54,False
21111,320000.0,1,2,1,35,0,0,0,0,0,0,274599.0,280021.0,286011.0,292636.0,298492.0,200098.0,11500.0,12000.0,12873.0,13020.0,8800.0,5650.0,1,University,Married,Male,1,CC-21111,271976.17,3263714.04,10640.5,0.8581,0.8499,0.0082,0.0391,0,0,1,120,Black,5,5,5,15,Champions / Whales,1,0.0,81592.85,495,49426.56,48955.71,50.0,82508.70000000001,213275.34,0.2868647,3,495.0,48955.71,120.0,150.0,198439.29,197944.29,133844.63,84888.92,160942.33,160822.33,117859.3,117709.3,Fee Waiver,197944.29,495.0,198439.29,True
21112,120000.0,1,3,1,36,-2,-2,-2,-2,-2,-2,326.0,326.0,326.0,326.0,326.0,652.0,326.0,326.0,326.0,326.0,652.0,0.0,0,High School,Married,Male,0,CC-21112,380.33,4563.96,326.0,0.0027,0.0032,-0.0005,0.8568,-2,0,5,10,Gold,4,1,1,6,Need Attention,0,0.0,91.28,95,58.32,68.46,50.0,126.14,454.2,0.1777218,5,95.0,68.46,120.0,150.0,323.47,228.47,0.0,-68.46,0.0,-120.0,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
21113,290000.0,1,2,1,38,1,2,0,0,0,0,296437.0,192441.0,194158.0,197590.0,187134.0,180887.0,25.0,10013.0,9526.0,6549.0,6373.0,6781.0,0,University,Married,Male,0,CC-21113,208107.83,2497293.96,6544.5,1.0222,0.7176,0.3046,0.0314,2,2,30,120,Platinum,1,5,5,11,At-Risk High Value,1,5.0,56189.11,295,53358.84,37459.41,90.0,72293.54,149660.83,0.38304916,2,295.0,37459.41,120.0,150.0,159197.21,158902.21,105016.2,67556.79,127452.63,127332.63,91973.62,91823.62,Fee Waiver,158902.21,295.0,159197.21,True
21114,380000.0,1,2,1,39,-2,-2,-2,-2,-2,-2,3074.0,-18618.0,-9415.0,-9415.0,-9415.0,-9415.0,9203.0,0.0,0.0,0.0,0.0,8000.0,0,University,Married,Male,0,CC-21114,512.33,6147.960000000001,2867.17,0.0081,0.0,0.0081,2.0,-2,0,12,11,Black,2,1,1,4,Dormant / Lost,0,0.0,153.7,495,0.0,92.22,50.0,506.48,2254.76,0.12462743,6,495.0,92.22,120.0,150.0,1271.78,776.78,0.0,-92.22,0.0,-120.0,818.43,668.43,No Offer (Low Risk),0.0,0.0,0.0,False
21115,480000.0,1,1,1,49,0,0,0,0,0,0,376186.0,389822.0,401982.0,410694.0,407436.0,407809.0,20000.0,18000.0,15000.0,15000.0,14000.0,13000.0,0,Graduate School,Married,Male,0,CC-21115,398988.17,4787858.04,15833.33,0.7837,0.8312,-0.0475,0.0397,0,0,13,120,Black,2,5,5,12,At-Risk High Value,1,0.0,119696.45,495,67711.68,71817.87,50.0,116035.26,618663.25,0.08755803,8,495.0,71817.87,120.0,150.0,269506.86,269011.86,198326.21,126508.34,229706.65,229586.65,178664.59,178514.59,No Offer (Low Risk),0.0,0.0,0.0,False
21116,350000.0,1,2,2,47,0,0,0,0,0,0,190211.0,191582.0,163154.0,299409.0,250584.0,249412.0,8239.0,8902.0,213103.0,9036.0,10022.0,9027.0,0,University,Single,Male,0,CC-21116,224058.67,2688704.04,43054.83,0.5435,0.6402,-0.0967,0.1922,0,0,6,120,Black,4,5,5,14,Champions / Whales,0,0.0,67217.6,495,34240.5,40330.56,50.0,61572.54000000001,326964.92,0.08831543,8,495.0,40330.56,120.0,150.0,143376.16,142881.16,105452.61,65122.05,122166.49,122046.49,94984.38,94834.38,No Offer (Low Risk),0.0,0.0,0.0,False
21117,220000.0,1,1,2,36,-1,2,-1,-1,-1,-1,792.0,396.0,396.0,396.0,396.0,546.0,0.0,396.0,396.0,396.0,546.0,396.0,0,Graduate School,Single,Male,0,CC-21117,487.0,5844.0,355.0,0.0036,0.0022,0.0014,0.7287,2,1,3,11,Platinum,5,1,1,7,Need Attention,0,3.5,131.49,295,142.56,87.66,70.0,411.39,977.81,0.32072762,3,295.0,87.66,120.0,150.0,960.38,665.38,0.0,-87.66,774.99,654.99,564.26,414.26,No Offer (Budget Exceeded),665.38,295.0,960.38,False
21118,360000.0,1,1,1,44,-2,-2,-2,-2,-2,-2,188.0,1610.0,1088.0,7870.0,5988.0,342.0,1610.0,1088.0,7870.0,5988.0,342.0,7159.0,1,Graduate School,Married,Male,1,CC-21118,2847.67,34172.04,4009.5,0.0005,0.0079,-0.0074,1.4079,-2,0,12,41,Black,2,1,1,4,Dormant / Lost,0,0.0,854.3,495,0.0,512.58,50.0,786.7199999999999,3837.48,0.1050096,7,495.0,512.58,120.0,150.0,1915.36,1420.36,1393.21,880.63,0.0,-120.0,1251.1,1101.1,No Offer (Low Risk),0.0,0.0,0.0,False
21119,420000.0,1,2,1,39,-1,0,-1,-1,0,0,22219.0,22423.0,4889.0,14373.0,12881.0,3690.0,7573.0,4913.0,14415.0,6930.0,709.0,104259.0,0,University,Married,Male,0,CC-21119,13412.5,160950.0,23133.17,0.0529,0.0319,0.021,1.7247,0,0,8,120,Black,3,5,2,10,Loyal High Spenders,0,0.0,4023.75,495,0.0,2414.25,50.0,2054.5,14882.03,0.038052402,10,495.0,2414.25,120.0,150.0,3248.31,2753.31,2489.95,75.7,0.0,-120.0,2269.21,2119.21,No Offer (Low Risk),0.0,0.0,0.0,False
21120,160000.0,1,1,1,40,0,0,2,2,-1,2,4024.0,6484.0,3503.0,-473.0,3757.0,3286.0,3000.0,0.0,0.0,4700.0,0.0,3000.0,1,Graduate School,Married,Male,1,CC-21120,3509.0,42108.0,1783.33,0.0251,0.0214,0.0037,0.5082,2,3,4,49,Platinum,4,2,2,8,Need Attention,0,6.5,947.43,295,722.88,631.62,110.0,1223.69,2693.27,0.35435167,2,295.0,631.62,120.0,150.0,2769.07,2474.07,1837.43,1205.81,2224.55,2104.55,1611.52,1461.52,No Offer (Budget Exceeded),2474.07,295.0,2769.07,False
21121,30000.0,1,1,2,47,2,2,0,0,0,2,26413.0,25690.0,26719.0,27774.0,28809.0,30399.0,0.0,1445.0,1500.0,1500.0,2200.0,0.0,0,Graduate School,Single,Male,0,CC-21121,27634.0,331608.0,1107.5,0.8804,0.9211,-0.0407,0.0401,2,3,60,120,Standard,1,5,3,9,Dormant / Lost,1,6.5,5803.14,0,4754.16,4974.12,110.0,5473.179999999999,6573.12,0.7326603,1,50.0,4974.12,120.0,150.0,7729.85,7679.85,5518.02,543.9,6690.04,6570.04,0.0,-150.0,No Offer (Budget Exceeded),7679.85,50.0,7729.85,False
21122,170000.0,1,2,2,31,0,0,0,0,0,0,8024.0,9338.0,11673.0,12770.0,12971.0,13312.0,1610.0,2500.0,1600.0,711.0,700.0,700.0,0,University,Single,Male,0,CC-21122,11348.0,136176.0,1303.5,0.0472,0.0668,-0.0196,0.1149,0,0,12,120,Platinum,2,5,2,9,Dormant / Lost,0,0.0,3063.96,295,1444.32,2042.64,50.0,2710.6399999999994,13580.28,0.09960119,7,295.0,2042.64,120.0,150.0,6519.32,6224.32,4758.58,2715.94,0.0,-120.0,4277.24,4127.24,No Offer (Low Risk),0.0,0.0,0.0,False
21123,710000.0,1,2,1,38,0,0,0,0,0,0,67061.0,64374.0,62858.0,69207.0,73333.0,121892.0,10045.0,10008.0,10019.0,10202.0,70001.0,10030.0,0,University,Married,Male,0,CC-21123,76454.17,917450.04,20050.83,0.0945,0.1077,-0.0132,0.2623,0,0,9,120,Black,3,5,5,13,Champions / Whales,0,0.0,22936.25,495,12077.1,13761.75,50.0,21696.6,167662.89,0.029406093,10,495.0,13761.75,120.0,150.0,29056.49,28561.49,22466.49,8704.74,0.0,-120.0,20526.72,20376.72,No Offer (Low Risk),0.0,0.0,0.0,False
21124,350000.0,1,2,2,34,-2,-2,-2,-2,-2,-2,2184.0,1445.0,2424.0,4582.0,5600.0,2927.0,1445.0,2424.0,4584.0,5610.0,2927.0,1298.0,0,University,Single,Male,0,CC-21124,3193.67,38324.04,3048.0,0.0062,0.0091,-0.0029,0.9543,-2,0,4,45,Black,4,2,2,8,Need Attention,0,0.0,958.1,495,0.0,574.86,50.0,828.2399999999999,4510.28,0.08363368,8,495.0,574.86,120.0,150.0,1896.68,1401.68,1399.63,824.77,0.0,-120.0,1261.85,1111.85,No Offer (Low Risk),0.0,0.0,0.0,False
21125,230000.0,1,2,1,36,0,0,0,0,0,0,4761.0,5786.0,7676.0,9877.0,10181.0,12472.0,1110.0,2000.0,2500.0,1000.0,2472.0,1000.0,0,University,Married,Male,0,CC-21125,8458.83,101505.96,1680.33,0.0207,0.0368,-0.0161,0.1986,0,0,3,111,Platinum,5,2,2,9,Need Attention,0,0.0,2283.88,295,856.98,1522.59,50.0,1863.27,8053.15,0.1313716,6,295.0,1522.59,120.0,150.0,4710.72,4415.72,3373.86,1851.27,0.0,-120.0,3017.1,2867.1,No Offer (Low Risk),0.0,0.0,0.0,False
21126,30000.0,1,2,3,40,2,0,0,0,0,2,2922.0,3869.0,4890.0,5975.0,6474.0,6225.0,1000.0,1090.0,1175.0,600.0,0.0,1000.0,0,University,Others,Male,0,CC-21126,5059.17,60710.04,810.83,0.0974,0.1686,-0.0712,0.1603,2,2,60,68,Standard,1,2,2,5,Dormant / Lost,0,5.0,1062.43,0,525.96,910.65,90.0,587.7400000000001,790.5,0.64350516,1,50.0,910.65,120.0,150.0,1016.67,966.67,646.93,-263.72,796.82,676.82,0.0,-150.0,No Offer (Budget Exceeded),966.67,50.0,1016.67,False
21127,360000.0,1,1,1,38,-1,-1,-1,-1,-1,-2,475.0,-25.0,4993.0,498.0,-2.0,-2.0,0.0,5018.0,505.0,0.0,0.0,553.0,0,Graduate School,Married,Male,0,CC-21127,994.33,11931.96,1012.67,0.0013,0.0027,-0.0014,1.0183,-1,0,4,17,Black,4,1,1,6,Need Attention,0,0.0,298.3,495,0.0,178.98,50.0,564.3199999999999,2137.38,0.16402413,5,495.0,178.98,120.0,150.0,1447.69,952.69,0.0,-178.98,0.0,-120.0,908.18,758.18,No Offer (Low Risk),0.0,0.0,0.0,False
21128,500000.0,1,1,1,41,-1,-1,2,2,-1,2,390.0,780.0,390.0,0.0,3280.0,2500.0,780.0,0.0,0.0,3280.0,0.0,0.0,0,Graduate School,Married,Male,0,CC-21128,1223.33,14679.96,676.67,0.0008,0.0024,-0.0016,0.5531,2,3,9,20,Black,3,1,1,5,Need Attention,0,6.5,367.0,495,72.0,220.2,110.0,603.8,1248.05,0.38379288,2,495.0,220.2,120.0,150.0,1328.68,833.68,0.0,-220.2,1063.65,943.65,767.49,617.49,No Offer (Budget Exceeded),943.65,120.0,1063.65,False
21129,380000.0,1,1,1,34,0,0,0,0,0,0,124486.0,106065.0,97979.0,100599.0,81087.0,82793.0,3563.0,3385.0,4074.0,2592.0,2696.0,3569.0,0,Graduate School,Married,Male,0,CC-21129,98834.83,1186017.96,3313.17,0.3276,0.2601,0.0675,0.0335,0,0,3,120,Black,5,5,5,15,Champions / Whales,0,0.0,29650.45,495,22407.84,17790.27,50.0,34713.020000000004,237744.49,0.046009775,10,495.0,17790.27,120.0,150.0,61239.12,60744.12,46591.07,28800.8,0.0,-120.0,42368.45,42218.45,No Offer (Low Risk),0.0,0.0,0.0,False
21130,240000.0,1,2,1,37,1,2,0,0,0,0,211808.0,208892.0,213637.0,216754.0,219276.0,223920.0,2000.0,9600.0,8500.0,6500.0,6500.0,7520.0,0,University,Married,Male,0,CC-21130,215714.5,2588574.0,6770.0,0.8825,0.8988,-0.0163,0.0314,2,2,30,120,Platinum,1,5,5,11,At-Risk High Value,1,5.0,58242.92,295,38124.0,38828.61,90.0,57743.31,119607.07,0.38277507,2,295.0,38828.61,120.0,150.0,127189.51,126894.51,83906.47,45077.86,101830.6,101710.6,73486.58,73336.58,Fee Waiver,126894.51,295.0,127189.51,True
21131,100000.0,1,1,2,41,0,0,0,0,0,0,31452.0,32453.0,33490.0,34926.0,35771.0,36366.0,1527.0,1564.0,2000.0,1426.0,1320.0,1333.0,1,Graduate School,Single,Male,1,CC-21131,34076.33,408915.96,1528.33,0.3145,0.3408,-0.0263,0.0449,0,0,11,120,Gold,3,5,4,12,Loyal High Spenders,0,0.0,8178.32,95,5661.0,6133.74,50.0,7750.58,41456.89,0.086955175,8,95.0,6133.74,120.0,150.0,17964.44,17869.44,13225.37,7091.63,0.0,-120.0,0.0,-150.0,No Offer (Low Risk),0.0,0.0,0.0,False
21132,200000.0,1,2,2,38,0,0,0,0,0,0,176579.0,180233.0,184262.0,178674.0,181318.0,179477.0,6589.0,7074.0,7870.0,7028.0,6768.0,5906.0,1,University,Single,Male,1,CC-21132,180090.5,2161086.0,6872.5,0.8829,0.9005,-0.0176,0.0382,0,0,11,120,Platinum,3,5,5,13,Champions / Whales,1,0.0,48624.44,295,31784.4,32416.29,50.0,48237.55,242038.26,0.09929721,7,295.0,32416.29,120.0,150.0,115929.16,115634.16,84635.73,52219.44,98370.39,98250.39,76078.89,75928.89,No Offer (Low Risk),0.0,0.0,0.0,False
21133,500000.0,1,1,2,35,-2,-2,-2,-2,-2,-2,5925.0,11175.0,21176.0,5086.0,9552.0,14389.0,11194.0,21193.0,5094.0,9563.0,14403.0,5233.0,0,Graduate School,Single,Male,0,CC-21133,11217.17,134606.04,11113.33,0.0118,0.0224,-0.0106,0.9907,-2,0,5,120,Black,4,5,2,11,Loyal High Spenders,0,0.0,3365.15,495,0.0,2019.09,50.0,1791.06,11426.13,0.05675117,9,495.0,2019.09,120.0,150.0,3516.44,3021.44,2650.04,630.95,0.0,-120.0,2403.31,2253.31,No Offer (Low Risk),0.0,0.0,0.0,False
21134,220000.0,1,3,1,48,-2,-2,-1,0,0,0,0.0,0.0,2128.0,4071.0,5640.0,7078.0,0.0,2128.0,2000.0,2000.0,2000.0,1500.0,1,High School,Married,Male,1,CC-21134,3152.83,37833.96,1604.67,0.0,0.0143,-0.0143,0.5089,0,0,7,44,Platinum,4,2,2,8,Need Attention,0,0.0,851.26,295,0.0,567.51,50.0,528.75,1683.91,0.21400057,4,295.0,567.51,120.0,150.0,1339.24,1044.24,924.36,356.85,0.0,-120.0,818.69,668.69,No Offer (Budget Exceeded),1044.24,295.0,1339.24,False
21135,640000.0,1,1,2,33,-1,-1,-1,0,0,0,21189.0,4242.0,32110.0,62649.0,63218.0,53151.0,4258.0,32120.0,34000.0,5037.0,0.0,13855.0,0,Graduate School,Single,Male,0,CC-21135,39426.5,473118.0,14878.33,0.0331,0.0616,-0.0285,0.3774,0,0,8,120,Black,3,5,4,12,Loyal High Spenders,0,0.0,11827.95,495,3813.12,7096.77,50.0,8989.3,66578.88,0.035017293,10,495.0,7096.77,120.0,150.0,13499.65,13004.65,10378.84,3282.07,0.0,-120.0,9466.94,9316.94,No Offer (Low Risk),0.0,0.0,0.0,False
