customer_id,card_tier,LIMIT_BAL,avg_monthly_spend,predicted_churn_prob,rfm_segment,baseline_ltv,recommended_offer,offer_cost,expected_net_roi,roi_density
CC-24626,Platinum,280000.0,11814.33,0.06620183,Loyal High Spenders,29159.55,No Offer (Low Risk),0.0,0.0,0.0
CC-24627,Standard,60000.0,46211.33,0.18438692,Champions / Whales,41486.79,No Offer (Low Risk),0.0,0.0,0.0
CC-24628,Standard,20000.0,19929.5,0.6480612,Dormant / Lost,5276.53,No Offer (Budget Exceeded),50.0,6750.92,135.0184
CC-24629,Gold,140000.0,40635.67,0.11326327,Champions / Whales,123580.12,No Offer (Low Risk),0.0,0.0,0.0
CC-24630,Gold,80000.0,3225.0,0.1721741,Need Attention,876.28,No Offer (Low Risk),0.0,0.0,0.0
CC-24631,Platinum,200000.0,1919.0,0.14696822,Need Attention,2595.11,No Offer (Low Risk),0.0,0.0,0.0
CC-24632,Platinum,170000.0,1439.17,0.1787941,Need Attention,1343.39,No Offer (Low Risk),0.0,0.0,0.0
CC-24633,Platinum,210000.0,2508.17,0.1498286,Need Attention,3881.46,No Offer (Low Risk),0.0,0.0,0.0
CC-24634,Black,500000.0,68152.83,0.061186053,Loyal High Spenders,228880.47,No Offer (Low Risk),0.0,0.0,0.0
CC-24635,Standard,60000.0,28876.0,0.113976516,Loyal High Spenders,36705.34,No Offer (Low Risk),0.0,0.0,0.0
CC-24636,Black,410000.0,31163.5,0.18628877,Champions / Whales,37032.96,No Offer (Low Risk),0.0,0.0,0.0
CC-24637,Platinum,220000.0,172575.33,0.22895634,At-Risk High Value,162983.88,Fee Waiver,295.0,134357.14,455.4479
CC-24638,Black,420000.0,86417.5,0.03173154,Champions / Whales,249389.78,No Offer (Low Risk),0.0,0.0,0.0
CC-24639,Platinum,250000.0,159275.33,0.18266201,At-Risk High Value,146752.23,No Offer (Low Risk),0.0,0.0,0.0
CC-24640,Gold,80000.0,71366.0,0.13893695,Loyal High Spenders,81757.13,No Offer (Low Risk),0.0,0.0,0.0
CC-24641,Gold,80000.0,44005.17,0.08669361,At-Risk High Value,53535.58,No Offer (Low Risk),0.0,0.0,0.0
CC-24642,Standard,20000.0,11036.0,0.11734827,Loyal High Spenders,4281.24,No Offer (Low Risk),0.0,0.0,0.0
CC-24643,Black,300000.0,54189.5,0.020494469,Champions / Whales,57660.24,No Offer (Low Risk),0.0,0.0,0.0
CC-24644,Standard,50000.0,50465.17,0.1628139,Loyal High Spenders,42780.69,No Offer (Low Risk),0.0,0.0,0.0
CC-24645,Black,360000.0,0.0,0.4015092,Need Attention,887.32,No Offer (Budget Exceeded),495.0,467.77,0.945
CC-24646,Gold,140000.0,118009.33,0.087086424,Champions / Whales,160755.65,No Offer (Low Risk),0.0,0.0,0.0
CC-24647,Standard,70000.0,66619.17,0.2129494,Champions / Whales,41415.58,Apr Cut,120.0,26882.21,224.0184
CC-24648,Standard,70000.0,55573.5,0.14399114,Champions / Whales,57804.6,No Offer (Low Risk),0.0,0.0,0.0
CC-24649,Black,430000.0,23171.33,0.028961346,Champions / Whales,82809.15,No Offer (Low Risk),0.0,0.0,0.0
CC-24650,Platinum,170000.0,257.5,0.1413053,Dormant / Lost,1111.33,No Offer (Low Risk),0.0,0.0,0.0
CC-24651,Platinum,210000.0,0.0,0.37135887,Dormant / Lost,477.34,No Offer (Budget Exceeded),120.0,281.66,2.3472
CC-24652,Platinum,150000.0,10511.33,0.0991663,Loyal High Spenders,5980.03,No Offer (Low Risk),0.0,0.0,0.0
CC-24653,Platinum,260000.0,223098.67,0.14371581,At-Risk High Value,269581.03,No Offer (Low Risk),0.0,0.0,0.0
CC-24654,Black,500000.0,17908.83,0.072270975,Loyal High Spenders,38567.5,No Offer (Low Risk),0.0,0.0,0.0
CC-24655,Platinum,160000.0,1176.33,0.12337435,Dormant / Lost,1570.77,No Offer (Low Risk),0.0,0.0,0.0
CC-24656,Platinum,210000.0,58956.5,0.051764425,Champions / Whales,103028.95,No Offer (Low Risk),0.0,0.0,0.0
CC-24657,Platinum,230000.0,162068.17,0.3966336,At-Risk High Value,103400.54,Fee Waiver,295.0,111327.5,377.3813
CC-24658,Platinum,180000.0,2908.83,0.12805815,Need Attention,2222.2,No Offer (Low Risk),0.0,0.0,0.0
CC-24659,Standard,20000.0,6046.33,0.087105736,Need Attention,702.22,No Offer (Low Risk),0.0,0.0,0.0
CC-24660,Black,310000.0,207127.5,0.101693876,Champions / Whales,346045.31,No Offer (Low Risk),0.0,0.0,0.0
CC-24661,Platinum,180000.0,104.33,0.14796543,Need Attention,1025.91,No Offer (Low Risk),0.0,0.0,0.0
CC-24662,Gold,80000.0,50097.67,0.10153005,Champions / Whales,58875.09,No Offer (Low Risk),0.0,0.0,0.0
CC-24663,Platinum,230000.0,81839.0,0.0610169,Champions / Whales,207217.07,No Offer (Low Risk),0.0,0.0,0.0
CC-24664,Platinum,210000.0,98877.67,0.11416113,Champions / Whales,139220.92,No Offer (Low Risk),0.0,0.0,0.0
CC-24665,Gold,90000.0,41408.67,0.5191754,At-Risk High Value,21892.31,Fee Waiver,95.0,26129.95,275.0521
CC-24666,Standard,30000.0,28052.83,0.5669562,Dormant / Lost,7978.01,Fee Waiver,50.0,9801.63,196.0326
CC-24667,Black,430000.0,72.5,0.39515352,Dormant / Lost,835.5,No Offer (Budget Exceeded),120.0,599.97,4.9997
CC-24668,Platinum,200000.0,2889.17,0.07240688,Need Attention,14204.94,No Offer (Low Risk),0.0,0.0,0.0
CC-24669,Platinum,220000.0,416.0,0.14435896,Need Attention,1155.84,No Offer (Low Risk),0.0,0.0,0.0
CC-24670,Black,480000.0,15652.0,0.07846602,Dormant / Lost,19005.75,No Offer (Low Risk),0.0,0.0,0.0
CC-24671,Black,360000.0,135596.0,0.09496288,At-Risk High Value,116253.72,No Offer (Low Risk),0.0,0.0,0.0
CC-24672,Black,390000.0,0.0,0.27135655,Need Attention,1198.31,No Offer (Budget Exceeded),495.0,589.04,1.19
CC-24673,Standard,20000.0,16114.0,0.40948746,Loyal High Spenders,5692.58,No Offer (Budget Exceeded),50.0,6177.08,123.5416
CC-24674,Platinum,200000.0,49651.5,0.040858775,Champions / Whales,117701.08,No Offer (Low Risk),0.0,0.0,0.0
CC-24675,Standard,30000.0,577.0,0.7197504,Dormant / Lost,671.51,No Offer (Budget Exceeded),50.0,767.25,15.345
CC-24676,Black,410000.0,16956.0,0.09830565,Champions / Whales,43627.3,No Offer (Low Risk),0.0,0.0,0.0
CC-24677,Standard,40000.0,37855.17,0.71199423,At-Risk High Value,9875.51,Fee Waiver,50.0,12226.39,244.5278
CC-24678,Standard,50000.0,33824.67,0.44950372,At-Risk High Value,18249.63,Fee Waiver,50.0,20671.28,413.4255
CC-24679,Platinum,230000.0,39273.0,0.037324864,Champions / Whales,90621.54,No Offer (Low Risk),0.0,0.0,0.0
CC-24680,Gold,130000.0,170.33,0.60421365,Dormant / Lost,284.12,No Offer (Budget Exceeded),95.0,263.25,2.7711
CC-24681,Gold,100000.0,6953.0,0.105689056,Need Attention,8433.99,No Offer (Low Risk),0.0,0.0,0.0
CC-24682,Black,400000.0,19863.0,0.027179834,Loyal High Spenders,60341.01,No Offer (Low Risk),0.0,0.0,0.0
CC-24683,Black,330000.0,70888.17,0.030702619,At-Risk High Value,169334.33,No Offer (Low Risk),0.0,0.0,0.0
CC-24684,Black,590000.0,6236.5,0.1748866,Dormant / Lost,4341.35,No Offer (Low Risk),0.0,0.0,0.0
CC-24685,Standard,50000.0,8538.5,0.5983746,Dormant / Lost,3805.35,No Offer (Budget Exceeded),50.0,4733.18,94.6636
CC-24686,Gold,140000.0,62731.33,0.096393116,At-Risk High Value,72708.66,No Offer (Low Risk),0.0,0.0,0.0
CC-24687,Black,730000.0,203578.17,0.043562982,Champions / Whales,261405.83,No Offer (Low Risk),0.0,0.0,0.0
CC-24688,Gold,110000.0,110253.5,0.32386693,Champions / Whales,61285.48,Fee Waiver,95.0,60374.72,635.5233
CC-24689,Black,500000.0,8096.17,0.09054161,Need Attention,7434.28,No Offer (Low Risk),0.0,0.0,0.0
CC-24690,Platinum,200000.0,3505.5,0.09755935,Need Attention,8449.56,No Offer (Low Risk),0.0,0.0,0.0
CC-24691,Platinum,180000.0,169424.5,0.136315,Champions / Whales,204983.9,No Offer (Low Risk),0.0,0.0,0.0
CC-24692,Standard,70000.0,44556.83,0.16817999,Champions / Whales,49807.97,No Offer (Low Risk),0.0,0.0,0.0
CC-24693,Platinum,170000.0,2308.33,0.3141572,Need Attention,2134.43,No Offer (Budget Exceeded),295.0,1780.95,6.0371
CC-24694,Black,420000.0,13368.5,0.041334145,Loyal High Spenders,31829.96,No Offer (Low Risk),0.0,0.0,0.0
CC-24695,Standard,60000.0,52367.67,0.11396485,Champions / Whales,56433.52,No Offer (Low Risk),0.0,0.0,0.0
CC-24696,Platinum,280000.0,230703.67,0.17901038,Champions / Whales,247227.54,No Offer (Low Risk),0.0,0.0,0.0
CC-24697,Standard,30000.0,25516.67,0.17174123,Loyal High Spenders,16952.67,No Offer (Low Risk),0.0,0.0,0.0
CC-24698,Gold,90000.0,81843.17,0.74069816,At-Risk High Value,24913.14,Fee Waiver,95.0,28599.56,301.048
CC-24699,Platinum,200000.0,4140.83,0.19162108,Need Attention,2266.19,No Offer (Low Risk),0.0,0.0,0.0
CC-24700,Platinum,220000.0,61397.17,0.020010617,Loyal High Spenders,142226.0,No Offer (Low Risk),0.0,0.0,0.0
CC-24701,Platinum,280000.0,73143.67,0.029014895,Champions / Whales,181682.67,No Offer (Low Risk),0.0,0.0,0.0
CC-24702,Platinum,280000.0,133989.5,0.03807,At-Risk High Value,270316.58,No Offer (Low Risk),0.0,0.0,0.0
CC-24703,Black,430000.0,4237.67,0.06078841,Need Attention,5930.28,No Offer (Low Risk),0.0,0.0,0.0
CC-24704,Platinum,180000.0,733.67,0.237615,Dormant / Lost,862.02,No Offer (Budget Exceeded),120.0,474.6,3.955
CC-24705,Standard,50000.0,28304.83,0.4494467,Dormant / Lost,10302.25,Fee Waiver,50.0,11646.97,232.9394
CC-24706,Black,500000.0,29060.67,0.04343793,Loyal High Spenders,27414.51,No Offer (Low Risk),0.0,0.0,0.0
CC-24707,Standard,50000.0,42837.67,0.12740947,Loyal High Spenders,35932.67,No Offer (Low Risk),0.0,0.0,0.0
CC-24708,Platinum,200000.0,14076.67,0.05960266,Loyal High Spenders,9472.9,No Offer (Low Risk),0.0,0.0,0.0
CC-24709,Gold,100000.0,72535.0,0.7025439,At-Risk High Value,26969.86,Fee Waiver,95.0,34330.33,361.3719
CC-24710,Standard,60000.0,51732.5,0.1830861,Champions / Whales,40734.5,No Offer (Low Risk),0.0,0.0,0.0
CC-24711,Standard,30000.0,29911.33,0.16928776,Loyal High Spenders,23456.17,No Offer (Low Risk),0.0,0.0,0.0
CC-24712,Platinum,180000.0,107933.5,0.7218914,At-Risk High Value,36549.12,No Offer (Budget Exceeded),295.0,43930.56,148.9171
CC-24713,Standard,20000.0,10164.0,0.59274954,Dormant / Lost,2412.01,No Offer (Budget Exceeded),50.0,2972.54,59.4508
CC-24714,Black,350000.0,171682.33,0.05628208,Champions / Whales,341068.41,No Offer (Low Risk),0.0,0.0,0.0
CC-24715,Standard,20000.0,8450.5,0.57449394,Need Attention,1759.78,No Offer (Budget Exceeded),50.0,2132.66,42.6532
CC-24716,Gold,100000.0,83064.67,0.33038452,Champions / Whales,53758.62,Fee Waiver,95.0,53443.08,562.5587
CC-24717,Standard,20000.0,14641.0,0.82276297,Dormant / Lost,2635.77,No Offer (Budget Exceeded),50.0,2458.86,49.1772
CC-24718,Standard,30000.0,12607.83,0.4341828,Loyal High Spenders,4011.98,No Offer (Budget Exceeded),50.0,4443.72,88.8744
CC-24719,Standard,30000.0,5711.5,0.1334219,Need Attention,6018.84,No Offer (Low Risk),0.0,0.0,0.0
CC-24720,Platinum,180000.0,84322.0,0.034094222,Champions / Whales,163357.52,No Offer (Low Risk),0.0,0.0,0.0
CC-24721,Black,300000.0,50187.83,0.021973453,Champions / Whales,126692.65,No Offer (Low Risk),0.0,0.0,0.0
CC-24722,Black,360000.0,71.33,0.18373938,Need Attention,1712.7,No Offer (Low Risk),0.0,0.0,0.0
CC-24723,Platinum,210000.0,1049.5,0.36662903,Need Attention,684.59,No Offer (Budget Exceeded),120.0,453.16,3.7763
CC-24724,Standard,30000.0,19774.0,0.5699506,Dormant / Lost,5750.07,No Offer (Budget Exceeded),50.0,7062.98,141.2596
CC-24725,Platinum,150000.0,142530.17,0.1306642,Champions / Whales,171234.29,No Offer (Low Risk),0.0,0.0,0.0
CC-24726,Platinum,150000.0,349.33,0.13203889,Need Attention,1191.35,No Offer (Low Risk),0.0,0.0,0.0
CC-24727,Platinum,150000.0,0.0,0.29552814,Need Attention,619.42,No Offer (Budget Exceeded),295.0,289.89,0.9827
CC-24728,Black,470000.0,186781.67,0.29583475,At-Risk High Value,183553.01,Fee Waiver,495.0,172913.22,349.3196
CC-24729,Platinum,200000.0,115824.67,0.076780334,Champions / Whales,167998.44,No Offer (Low Risk),0.0,0.0,0.0
CC-24730,Gold,80000.0,40170.17,0.23409858,Champions / Whales,49363.66,Fee Waiver,95.0,41191.16,433.5911
CC-24731,Platinum,250000.0,195527.17,0.20952633,At-Risk High Value,177558.24,Fee Waiver,295.0,139216.01,471.9187
CC-24732,Black,500000.0,62361.83,0.01902468,Champions / Whales,66611.56,No Offer (Low Risk),0.0,0.0,0.0
CC-24733,Platinum,200000.0,14964.67,0.32060874,Dormant / Lost,9877.64,No Offer (Budget Exceeded),295.0,9404.95,31.8812
CC-24734,Gold,90000.0,32806.5,0.1522737,Champions / Whales,83852.14,No Offer (Low Risk),0.0,0.0,0.0
CC-24735,Black,400000.0,103180.0,0.026045825,Champions / Whales,252563.7,No Offer (Low Risk),0.0,0.0,0.0
CC-24736,Platinum,180000.0,5815.17,0.06299495,Need Attention,15110.22,No Offer (Low Risk),0.0,0.0,0.0
CC-24737,Platinum,160000.0,7568.0,0.16540082,Need Attention,4162.31,No Offer (Low Risk),0.0,0.0,0.0
CC-24738,Gold,130000.0,104196.83,0.14895251,Champions / Whales,114258.38,No Offer (Low Risk),0.0,0.0,0.0
CC-24739,Standard,60000.0,48168.0,0.2118011,Loyal High Spenders,43565.98,Apr Cut,120.0,28203.17,235.0264
CC-24740,Platinum,240000.0,219435.83,0.14155893,Champions / Whales,242992.88,No Offer (Low Risk),0.0,0.0,0.0
CC-24741,Platinum,160000.0,85057.5,0.24428482,Champions / Whales,65977.96,Fee Waiver,295.0,56181.21,190.4448
CC-24742,Standard,50000.0,42245.67,0.19642714,Champions / Whales,33812.59,No Offer (Low Risk),0.0,0.0,0.0
CC-24743,Platinum,280000.0,208193.83,0.091831304,Champions / Whales,334728.48,No Offer (Low Risk),0.0,0.0,0.0
CC-24744,Standard,30000.0,18465.33,0.1534021,Loyal High Spenders,19980.81,No Offer (Low Risk),0.0,0.0,0.0
CC-24745,Gold,130000.0,44840.5,0.06354973,At-Risk High Value,68289.87,No Offer (Low Risk),0.0,0.0,0.0
CC-24746,Platinum,160000.0,154.17,0.2944586,Need Attention,605.59,No Offer (Budget Exceeded),120.0,342.4,2.8533
CC-24747,Black,420000.0,3683.83,0.029789984,Dormant / Lost,7961.94,No Offer (Low Risk),0.0,0.0,0.0
CC-24748,Platinum,210000.0,325.0,0.26682404,Dormant / Lost,693.11,No Offer (Budget Exceeded),120.0,385.81,3.2151
CC-24749,Standard,70000.0,58366.17,0.09177822,Champions / Whales,65569.44,No Offer (Low Risk),0.0,0.0,0.0
CC-24750,Standard,50000.0,39044.17,0.2196466,Loyal High Spenders,30292.3,Fee Waiver,50.0,24401.21,488.0241
CC-24751,Standard,50000.0,34259.17,0.6901166,At-Risk High Value,9704.62,Fee Waiver,50.0,12695.93,253.9185
CC-24752,Black,330000.0,854.33,0.14081834,Need Attention,2273.58,No Offer (Low Risk),0.0,0.0,0.0
CC-24753,Standard,70000.0,59262.83,0.71691376,At-Risk High Value,17282.04,Fee Waiver,50.0,21145.5,422.9099
CC-24754,Platinum,170000.0,589.67,0.11468226,Need Attention,1388.42,No Offer (Low Risk),0.0,0.0,0.0
CC-24755,Standard,50000.0,51236.33,0.2579664,At-Risk High Value,30025.42,Apr Cut,120.0,21442.31,178.6859
CC-24756,Platinum,250000.0,4163.33,0.13405186,Need Attention,2647.7,No Offer (Low Risk),0.0,0.0,0.0
CC-24757,Platinum,200000.0,54687.0,0.058680557,Loyal High Spenders,90912.4,No Offer (Low Risk),0.0,0.0,0.0
CC-24758,Black,460000.0,77845.0,0.032644007,Champions / Whales,164604.5,No Offer (Low Risk),0.0,0.0,0.0
CC-24759,Gold,100000.0,84158.83,0.7415971,At-Risk High Value,22583.41,Fee Waiver,95.0,25856.5,272.1737
CC-24760,Platinum,220000.0,194282.5,0.46303853,At-Risk High Value,92122.98,Fee Waiver,295.0,105506.54,357.6493
CC-24761,Standard,30000.0,325.0,0.44980097,Need Attention,109.4,No Offer (Budget Exceeded),50.0,74.25,1.485
CC-24762,Gold,80000.0,61139.33,0.09063355,Champions / Whales,88799.9,No Offer (Low Risk),0.0,0.0,0.0
CC-24763,Black,320000.0,127487.83,0.032114442,Champions / Whales,279913.83,No Offer (Low Risk),0.0,0.0,0.0
CC-24764,Gold,110000.0,32420.67,0.061399773,Loyal High Spenders,16109.56,No Offer (Low Risk),0.0,0.0,0.0
CC-24765,Standard,20000.0,11674.5,0.13740721,Loyal High Spenders,14766.53,No Offer (Low Risk),0.0,0.0,0.0
CC-24766,Standard,50000.0,131827.83,0.71788913,At-Risk High Value,26684.34,Fee Waiver,50.0,32590.14,651.8027
CC-24767,Black,430000.0,31690.0,0.019880412,At-Risk High Value,35433.65,No Offer (Low Risk),0.0,0.0,0.0
CC-24768,Gold,80000.0,62956.67,0.7498712,At-Risk High Value,17181.9,Fee Waiver,95.0,19240.86,202.5353
CC-24769,Standard,40000.0,17747.17,0.52135354,Dormant / Lost,3790.72,No Offer (Budget Exceeded),50.0,4497.68,89.9536
CC-24770,Platinum,150000.0,83693.67,0.089741394,Champions / Whales,134878.48,No Offer (Low Risk),0.0,0.0,0.0
CC-24771,Black,330000.0,24889.0,0.031042797,Loyal High Spenders,62722.41,No Offer (Low Risk),0.0,0.0,0.0
CC-24772,Standard,20000.0,20254.33,0.28571546,Loyal High Spenders,14943.01,Fee Waiver,50.0,13825.68,276.5135
CC-24773,Standard,20000.0,22162.83,0.25548583,Champions / Whales,10467.7,Fee Waiver,50.0,9127.1,182.542
CC-24774,Black,500000.0,3018.33,0.1563445,Need Attention,15858.35,No Offer (Low Risk),0.0,0.0,0.0
CC-24775,Platinum,200000.0,170600.5,0.06967444,Champions / Whales,263284.44,No Offer (Low Risk),0.0,0.0,0.0
CC-24776,Standard,20000.0,13336.83,0.46579584,Loyal High Spenders,4091.19,No Offer (Budget Exceeded),50.0,4659.3,93.186
CC-24777,Platinum,210000.0,92089.5,0.05467861,At-Risk High Value,201915.12,No Offer (Low Risk),0.0,0.0,0.0
CC-24778,Black,500000.0,163987.17,0.27150634,At-Risk High Value,135990.84,Fee Waiver,495.0,122562.41,247.6008
CC-24779,Black,300000.0,66215.0,0.031359855,Champions / Whales,285533.2,No Offer (Low Risk),0.0,0.0,0.0
CC-24780,Gold,110000.0,91063.67,0.1334897,Champions / Whales,103577.07,No Offer (Low Risk),0.0,0.0,0.0
CC-24781,Black,500000.0,72271.33,0.02940797,Champions / Whales,173664.42,No Offer (Low Risk),0.0,0.0,0.0
CC-24782,Gold,120000.0,77718.0,0.75262964,At-Risk High Value,21275.26,Fee Waiver,95.0,23683.35,249.2984
CC-24783,Black,360000.0,1510.67,0.09612998,Need Attention,4878.19,No Offer (Low Risk),0.0,0.0,0.0
CC-24784,Black,350000.0,16401.5,0.030736357,Loyal High Spenders,18458.37,No Offer (Low Risk),0.0,0.0,0.0
CC-24785,Gold,80000.0,2242.5,0.3120863,Dormant / Lost,338.64,No Offer (Budget Exceeded),95.0,233.33,2.4561
CC-24786,Black,320000.0,8568.83,0.11551834,Need Attention,9161.08,No Offer (Low Risk),0.0,0.0,0.0
CC-24787,Platinum,230000.0,2876.67,0.12625176,Dormant / Lost,2227.16,No Offer (Low Risk),0.0,0.0,0.0
CC-24788,Gold,110000.0,75021.67,0.09072353,Champions / Whales,101698.52,No Offer (Low Risk),0.0,0.0,0.0
CC-24789,Standard,60000.0,22238.33,0.09516684,Loyal High Spenders,23780.83,No Offer (Low Risk),0.0,0.0,0.0
CC-24790,Standard,20000.0,17567.67,0.26110893,Champions / Whales,9004.35,No Offer (Budget Exceeded),120.0,6383.91,53.1992
CC-24791,Black,320000.0,10719.33,0.086277515,Dormant / Lost,19065.53,No Offer (Low Risk),0.0,0.0,0.0
CC-24792,Gold,90000.0,68444.67,0.2089341,Champions / Whales,65179.66,Fee Waiver,95.0,51034.33,537.2034
CC-24793,Platinum,200000.0,553.67,0.16549999,Need Attention,1110.47,No Offer (Low Risk),0.0,0.0,0.0
CC-24794,Platinum,240000.0,36775.0,0.2657516,At-Risk High Value,59961.21,Fee Waiver,295.0,53367.76,180.9077
CC-24795,Platinum,240000.0,208220.67,0.18853474,Champions / Whales,205009.01,No Offer (Low Risk),0.0,0.0,0.0
CC-24796,Gold,120000.0,18470.67,0.07257021,Dormant / Lost,6682.73,No Offer (Low Risk),0.0,0.0,0.0
CC-24797,Standard,70000.0,27259.67,0.3445892,Dormant / Lost,11493.91,Fee Waiver,50.0,11619.85,232.397
CC-24798,Standard,20000.0,5725.5,0.6193931,Dormant / Lost,1179.01,No Offer (Budget Exceeded),50.0,1448.4,28.968
CC-24799,Gold,140000.0,131638.33,0.38214213,At-Risk High Value,71586.07,Fee Waiver,95.0,75975.39,799.7409
CC-24800,Platinum,240000.0,69139.33,0.47010693,At-Risk High Value,43077.99,Fee Waiver,295.0,49464.76,167.6771
CC-24801,Standard,50000.0,34762.67,0.1693355,At-Risk High Value,35979.22,No Offer (Low Risk),0.0,0.0,0.0
CC-24802,Gold,100000.0,92579.67,0.71393687,At-Risk High Value,26616.04,Fee Waiver,95.0,32815.16,345.4227
CC-24803,Gold,140000.0,25562.67,0.062158242,Loyal High Spenders,33621.48,No Offer (Low Risk),0.0,0.0,0.0
CC-24804,Platinum,260000.0,5874.67,0.19792268,Need Attention,7101.17,No Offer (Low Risk),0.0,0.0,0.0
CC-24805,Platinum,230000.0,6671.67,0.09138824,Need Attention,4417.46,No Offer (Low Risk),0.0,0.0,0.0
CC-24806,Standard,20000.0,594.33,0.29640037,Dormant / Lost,107.74,No Offer (Low Risk),0.0,0.0,0.0
CC-24807,Gold,110000.0,28893.17,0.16346738,Dormant / Lost,79249.47,No Offer (Low Risk),0.0,0.0,0.0
CC-24808,Black,460000.0,211103.33,0.07574411,Champions / Whales,387757.86,No Offer (Low Risk),0.0,0.0,0.0
CC-24809,Gold,120000.0,21601.33,0.16912124,Loyal High Spenders,22548.2,No Offer (Low Risk),0.0,0.0,0.0
CC-24810,Standard,60000.0,3726.5,0.17673124,Need Attention,14675.0,No Offer (Low Risk),0.0,0.0,0.0
CC-24811,Standard,50000.0,570.5,0.29096007,Dormant / Lost,594.97,No Offer (Low Risk),0.0,0.0,0.0
CC-24812,Standard,50000.0,48571.5,0.115138665,Champions / Whales,47219.55,No Offer (Low Risk),0.0,0.0,0.0
CC-24813,Standard,30000.0,764.83,0.27062383,Dormant / Lost,872.58,No Offer (Low Risk),0.0,0.0,0.0
CC-24814,Standard,20000.0,18351.83,0.19341531,Dormant / Lost,12754.45,No Offer (Low Risk),0.0,0.0,0.0
CC-24815,Standard,20000.0,19436.5,0.16789898,Loyal High Spenders,13451.12,No Offer (Low Risk),0.0,0.0,0.0
CC-24816,Black,350000.0,210027.0,0.060231116,At-Risk High Value,455035.46,No Offer (Low Risk),0.0,0.0,0.0
CC-24817,Platinum,240000.0,203921.5,0.13739748,Champions / Whales,259549.89,No Offer (Low Risk),0.0,0.0,0.0
CC-24818,Gold,120000.0,47102.67,0.77252245,At-Risk High Value,12713.9,No Offer (Budget Exceeded),95.0,13445.71,141.5338
CC-24819,Platinum,200000.0,5788.5,0.08777962,Need Attention,4079.09,No Offer (Low Risk),0.0,0.0,0.0
CC-24820,Platinum,150000.0,1896.67,0.1234534,Dormant / Lost,1860.34,No Offer (Low Risk),0.0,0.0,0.0
CC-24821,Platinum,180000.0,730.5,0.12678757,Need Attention,1370.23,No Offer (Low Risk),0.0,0.0,0.0
CC-24822,Platinum,260000.0,114.67,0.13835771,Need Attention,1247.87,No Offer (Low Risk),0.0,0.0,0.0
CC-24823,Platinum,180000.0,1998.0,0.088756464,Dormant / Lost,5666.45,No Offer (Low Risk),0.0,0.0,0.0
CC-24824,Gold,130000.0,12043.67,0.12550846,Loyal High Spenders,24582.49,No Offer (Low Risk),0.0,0.0,0.0
CC-24825,Platinum,250000.0,173473.67,0.05152419,At-Risk High Value,246374.06,No Offer (Low Risk),0.0,0.0,0.0
CC-24826,Black,460000.0,2269.33,0.03992069,Need Attention,5126.62,No Offer (Low Risk),0.0,0.0,0.0
CC-24827,Standard,40000.0,25676.5,0.1564916,Loyal High Spenders,24512.81,No Offer (Low Risk),0.0,0.0,0.0
CC-24828,Standard,20000.0,12249.33,0.8099163,Dormant / Lost,2208.55,No Offer (Budget Exceeded),50.0,2110.94,42.2188
CC-24829,Black,310000.0,10601.5,0.07739499,Loyal High Spenders,44878.38,No Offer (Low Risk),0.0,0.0,0.0
CC-24830,Gold,90000.0,80833.0,0.21612775,Champions / Whales,65130.44,Fee Waiver,95.0,51997.22,547.3391
CC-24831,Standard,20000.0,16283.83,0.21190774,Loyal High Spenders,8704.98,No Offer (Budget Exceeded),120.0,5540.8,46.1733
CC-24832,Platinum,270000.0,18248.5,0.055725884,Loyal High Spenders,33154.48,No Offer (Low Risk),0.0,0.0,0.0
CC-24833,Platinum,170000.0,112498.5,0.053331137,Champions / Whales,202199.24,No Offer (Low Risk),0.0,0.0,0.0
CC-24834,Black,300000.0,69145.83,0.056252256,At-Risk High Value,132120.33,No Offer (Low Risk),0.0,0.0,0.0
CC-24835,Black,350000.0,862.0,0.6537033,Dormant / Lost,848.66,No Offer (Budget Exceeded),120.0,739.07,6.1589
CC-24836,Black,360000.0,471.0,0.2139751,Need Attention,1597.32,No Offer (Budget Exceeded),495.0,775.29,1.5662
CC-24837,Platinum,260000.0,132525.5,0.053810377,At-Risk High Value,233008.01,No Offer (Low Risk),0.0,0.0,0.0
CC-24838,Gold,100000.0,9312.5,0.09832456,Dormant / Lost,14235.0,No Offer (Low Risk),0.0,0.0,0.0
CC-24839,Platinum,200000.0,52458.5,0.12912913,Loyal High Spenders,54754.58,No Offer (Low Risk),0.0,0.0,0.0
CC-24840,Standard,30000.0,24836.17,0.1864604,Champions / Whales,16059.36,No Offer (Low Risk),0.0,0.0,0.0
CC-24841,Platinum,160000.0,1329.5,0.1776237,Need Attention,1313.47,No Offer (Low Risk),0.0,0.0,0.0
CC-24842,Black,370000.0,43113.0,0.08021605,Champions / Whales,78295.14,No Offer (Low Risk),0.0,0.0,0.0
CC-24843,Black,380000.0,147943.33,0.025135228,At-Risk High Value,306677.83,No Offer (Low Risk),0.0,0.0,0.0
CC-24844,Platinum,210000.0,31038.5,0.03350247,Loyal High Spenders,95215.39,No Offer (Low Risk),0.0,0.0,0.0
CC-24845,Gold,90000.0,39569.33,0.540929,At-Risk High Value,13963.82,Fee Waiver,95.0,16874.61,177.6275
CC-24846,Platinum,210000.0,3173.67,0.115726724,Need Attention,2459.73,No Offer (Low Risk),0.0,0.0,0.0
CC-24847,Gold,120000.0,0.0,0.3451676,Dormant / Lost,56.16,No Offer (Low Risk),0.0,0.0,0.0
